timestamp_utc,step,command,status,return_code,message
2026-06-11T17:32:28+00:00,fetch_espn_worldcup_live,,success,0,"Rows: 2
Final matches: 0
Scheduled matches: 2
In-progress matches: 0
Date range: 2026-06-11 to 2026-06-12
Output path: /Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv"
2026-06-11T17:32:29+00:00,evaluate_live_group_stage,,success,0,"Completed matches evaluated: 72
Saved live evaluation to /Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/worldcup_group_stage_live_evaluation.csv
Saved live summary to /Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/worldcup_group_stage_live_summary.csv
Saved live calibration to /Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/worldcup_group_stage_live_calibration.csv
 n_completed_matches  accuracy  mean_brier_score  mean_log_loss  mean_actual_outcome_probability  predicted_draw_rate  predicted_pick_draw_rate  actual_draw_rate  draw_calibration_error
                  72  0.611111          0.405941       0.690557                         0.557877             0.229365                  0.055556          0.444444                 0.21508"
2026-06-11T17:32:29+00:00,cleanup_legacy_outputs,,success,0,"SKIP no target rule: data/processed/elo_history_adjusted_elo.csv
SKIP no target rule: data/processed/elo_history_simple_elo.csv
SKIP no target rule: data/processed/elo_history_weighted_elo.csv
SKIP no target rule: data/processed/elo_history_world_cup_elo.csv
SKIP no target rule: data/processed/games_result_clean.csv
SKIP no target rule: data/processed/player_club_form_features.csv
SKIP no target rule: data/processed/qualifier_games_results.csv
SKIP no target rule: data/processed/qualifier_results_summary.csv
SKIP no target rule: data/processed/superstar_features.csv
SKIP no target rule: data/processed/team_club_form_features.csv
SKIP no target rule: data/processed/team_ratings_adjusted_elo.csv
SKIP no target rule: data/processed/team_ratings_simple_elo.csv
SKIP no target rule: data/processed/team_ratings_weighted_elo.csv
SKIP protected: data/processed/team_ratings_world_cup_elo.csv
SKIP no target rule: data/processed/team_ratings_world_cup_elo_calibrated.csv
SKIP no target rule: data/processed/team_results_summary.csv
SKIP protected: data/processed/team_strength_default.csv
SKIP no target rule: output/diagnostics/team_strength_default.csv
SKIP no target rule: output/diagnostics/team_strength_v2_uncertainty_club_form.csv
SKIP no target rule: output/diagnostics/v1_vs_v2_layer_ablation.csv
SKIP no target rule: output/live/fixtures_results.csv
SKIP no target rule: output/live/group_standings.csv
SKIP no target rule: output/live/live_data_update_log.csv
SKIP no target rule: output/live/live_pipeline_run_log.csv
SKIP no target rule: output/live/raw/espn_scoreboard_20260611.json
SKIP no target rule: output/live/raw/espn_standings.json"
2026-06-11T17:35:24+00:00,fetch_espn_worldcup_live,/Library/Frameworks/Python.framework/Versions/3.11/bin/python3 src/live/fetch_espn_worldcup_live.py --fetch-standings,success,0,"Rows: 2
Final matches: 0
Scheduled matches: 2
In-progress matches: 0
Date range: 2026-06-11 to 2026-06-12
Output path: /Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/fixtures_results.csv"
2026-06-11T17:35:25+00:00,evaluate_live_group_stage,/Library/Frameworks/Python.framework/Versions/3.11/bin/python3 src/live/evaluate_live_group_stage.py,success,0,"Completed matches evaluated: 0
No completed matches yet. Live evaluation will start after final results are available.
Saved live evaluation to /Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/worldcup_group_stage_live_evaluation.csv
Saved live summary to /Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/worldcup_group_stage_live_summary.csv
Saved live calibration to /Users/joe/Desktop/McGill/projects/FIFAproject2026/output/live/worldcup_group_stage_live_calibration.csv
 completed_matches              status  n_completed_matches accuracy mean_brier_score mean_log_loss mean_actual_outcome_probability predicted_draw_rate predicted_pick_draw_rate actual_draw_rate draw_calibration_error
                 0 waiting_for_matches                    0     <NA>             <NA>          <NA>                            <NA>                <NA>                     <NA>             <NA>                   <NA>"
2026-06-11T17:35:25+00:00,evaluate_live_group_stage,,warning,0,Live evaluation completed with zero completed matches.
2026-06-11T17:35:25+00:00,cleanup_legacy_outputs,/Library/Frameworks/Python.framework/Versions/3.11/bin/python3 scripts/cleanup_legacy_outputs.py,success,0,"SKIP no target rule: data/processed/elo_history_adjusted_elo.csv
SKIP no target rule: data/processed/elo_history_simple_elo.csv
SKIP no target rule: data/processed/elo_history_weighted_elo.csv
SKIP no target rule: data/processed/elo_history_world_cup_elo.csv
SKIP no target rule: data/processed/games_result_clean.csv
SKIP no target rule: data/processed/player_club_form_features.csv
SKIP no target rule: data/processed/qualifier_games_results.csv
SKIP no target rule: data/processed/qualifier_results_summary.csv
SKIP no target rule: data/processed/superstar_features.csv
SKIP no target rule: data/processed/team_club_form_features.csv
SKIP no target rule: data/processed/team_ratings_adjusted_elo.csv
SKIP no target rule: data/processed/team_ratings_simple_elo.csv
SKIP no target rule: data/processed/team_ratings_weighted_elo.csv
SKIP protected: data/processed/team_ratings_world_cup_elo.csv
SKIP no target rule: data/processed/team_ratings_world_cup_elo_calibrated.csv
SKIP no target rule: data/processed/team_results_summary.csv
SKIP protected: data/processed/team_strength_default.csv
SKIP no target rule: output/diagnostics/team_strength_default.csv
SKIP no target rule: output/diagnostics/team_strength_v2_uncertainty_club_form.csv
SKIP no target rule: output/diagnostics/v1_vs_v2_layer_ablation.csv
SKIP no target rule: output/live/fixtures_results.csv
SKIP no target rule: output/live/group_standings.csv
SKIP no target rule: output/live/live_data_update_log.csv
SKIP no target rule: output/live/live_pipeline_run_log.csv
SKIP no target rule: output/live/raw/espn_scoreboard_20260611.json
SKIP no target rule: output/live/raw/espn_standings.json"
